0.87635
0.87633
0.87627
0.87618
0.87604
0.87587
0.87566
0.87541
0.87512
0.87479
0.87442
0.87401
0.87357
0.87308
0.87256
0.872
0.87139
0.87075
0.87007
0.86935
0.86858
0.86778
0.86694
0.86605
0.86512
0.86416
0.86315
0.8621
0.86101
0.85987
0.8587
0.85748
0.85621
0.85491
0.85356
0.85217
0.85073
0.84925
0.84773
0.84616
0.84454
0.84288
0.84117
0.83942
0.83762
0.83578
0.83389
0.83195
0.82996
0.82793
0.82584
0.82371
0.82153
0.8193
0.81702
0.81469
0.81231
0.80989
0.8074
0.80487
0.80229
0.79966
0.79697
0.79423
0.79144
0.78859
0.78569
0.78274
0.77973
0.77667
0.77356
0.77039
0.76716
0.76388
0.76054
0.75715
0.7537
0.75019
0.74662
0.743
0.73932
0.73559
0.73179
0.72793
0.72402
0.72005
0.71602
0.71192
0.70777
0.70356
0.69929
0.69495
0.69056
0.6861
0.68159
0.67701
0.67237
0.66766
0.6629
0.65807
0.65318
0.64823
0.64321
0.63813
0.63298
0.62777
0.6225
0.61716
0.61176
0.60629
0.60076
0.59516
0.5895
0.58377
0.57798
0.57212
0.56619
0.5602
0.55415
0.54802
0.54183
0.53557
0.52925
0.52286
0.5164
0.50987
0.50328
0.49662
0.48989
0.48309
0.47623
0.4693
0.4623
0.45523
0.4481
0.44089
0.43362
0.42628
0.41887
0.41139
0.40384
0.39623
0.38854
0.38079
0.37297
0.36508
0.35712
0.34909
0.34099
0.33282
0.32459
0.31628
0.30791
0.29947
0.29095
0.28237
0.27372
0.265
0.25621
0.24736
0.23843
0.22943
0.22037
0.21124
0.20203
0.19276
0.18342
0.17401
0.16454
0.15499
0.14537
0.13569
0.12594
0.11612
0.10623
0.096276
0.086252
0.07616
0.066
0.055773
0.045478
0.035116
0.024686
0.01419
0.0036263
-0.0070037
-0.0177
-0.028463
-0.039292
-0.050187
-0.061148
-0.072174
-0.083265
-0.094422
-0.10564
-0.11693
-0.12828
-0.13969
-0.15117
-0.16271
-0.17431
-0.18598
-0.19771
-0.2095
-0.22135
-0.23326
-0.24524
-0.25727
-0.26936
-0.28152
-0.29373
-0.306
-0.31832
-0.33071
-0.34315
-0.35564
-0.36819
-0.3808
-0.39346
-0.40617
-0.41893
-0.43174
-0.44461
-0.45752
-0.47048
-0.48348
-0.49653
-0.50963
-0.52277
-0.53595
-0.54917
-0.56242
-0.57571
